,obj,g_psf,r_psf,i_psf,z_psf,y_psf,sg_psf,sr_psf,si_psf,sz_psf,sy_psf,g_r_psf,z_y_psf,sig_g_r_psf,sig_z_y_psf,g_ap,r_ap,i_ap,z_ap,y_ap,sg_ap,sr_ap,si_ap,sz_ap,sy_ap,g_r_ap,z_y_ap,sig_g_r_ap,sig_z_y_ap
54,721.0,15.67004680013087,15.133143180070226,14.87275474908625,14.673742200599829,14.62943184922642,0.021363777776737203,0.02502487064944222,0.0,0.25761203713440894,0.07552977971475063,0.5369036200606434,0.04431035137340977,0.03290372550206321,0.2684561589911821,19.03670353938837,18.705012657963557,18.317724895482485,18.78947374207785,19.933601597566422,0.07898500273181451,0.15763353060286883,0.0,0.12319873600858304,0.05953614990376697,0.3316908814248123,-1.1441278554885734,0.1763149472587912,0.13683011985479054
55,813.0,16.395922752736592,15.531823451352398,15.083859852754644,14.90822597804478,14.835297342264525,0.019997961556305753,0.020927855023686243,0.0,0.045078164109462325,0.048064268123980784,0.8640993013841936,0.07292863578025433,0.02894639152467734,0.06589548353091836,19.751900750913485,19.071104009153256,18.547488051724066,18.981462763033704,20.070918597432374,0.04382073987303829,0.03182471393646744,0.0,0.029886402672575117,0.05729157615701068,0.6807967417602292,-1.0894558343986702,0.054157821781885516,0.06461827731580176
56,824.0,15.810676001816272,14.250391117563698,13.445955450273493,13.099187157674258,12.852090735938924,0.021018541450291837,0.03079211648751832,0.0,0.07427674339789031,0.06041822750394441,1.5602848842525745,0.24709642173533375,0.03728181222095478,0.09574652382470304,19.202095513627967,17.805873339127388,16.952887774531334,17.181667005933516,18.11308748379439,0.054911379029417846,0.03629137866912572,0.0,0.03490024057715303,0.06212374636925279,1.3962221745005792,-0.9314204778608755,0.0658203897938797,0.07125578331121207
57,865.0,14.510007470139321,13.700848928115663,13.311917482652138,13.232035084531141,13.228109564284066,0.02690292287269143,0.1540166388465274,0.0,0.042806058264421395,0.15198020190735265,0.809158542023658,0.003925520247074488,0.15634862423659387,0.1578934463362451,17.8957612035534,17.279475775156435,16.88063512398397,17.359022629204944,18.46220349623276,0.05700268776880282,0.0551786064968043,0.0,0.05534799936023508,0.0745600232126587,0.6162854283969637,-1.1031808670278167,0.0793346395201793,0.09285794578092274
58,907.0,16.3237864475685,15.344043766284518,,14.678291719196768,14.606197061227054,0.023217047756042195,0.05319256308224666,0.0,0.030291856558047024,0.04811636407274751,0.9797426812839838,0.07209465796971415,0.05803860847543758,0.05685755064469875,19.684915402403355,18.907323546735885,,18.770448093685978,19.835544979262725,0.057004498012845656,0.105087000010118,0.0,0.039242450347392294,0.06458286323986022,0.7775918556674704,-1.0650968855767466,0.11955245863144373,0.07557060363346345
59,909.0,12.951355622492306,12.745486497824936,,12.583456328038354,12.632274259685854,0.02374325908515756,0.0327420055908276,0.0,0.0263566137143687,0.04806512911229714,0.20586912466736962,-0.048817931647500146,0.040444793015846955,0.0548172210447615,16.306004040686155,16.308170903249675,,16.67493652646816,17.889001360700135,0.07364524676291284,0.05659125752942421,0.0,0.2725933753457915,0.08019779592678089,-0.0021668625635200556,-1.2140648342319764,0.09287729969982944,0.2841457984097691
60,913.0,13.057137118568413,12.802584414532028,,12.702046298289584,12.802400390495086,0.028051456953773948,0.03142346697990139,0.0,0.062135117076643286,0.06360506324708294,0.2545527040363851,-0.10035409220550129,0.04212266034174938,0.08891780949165128,16.425311096017307,16.364658732732025,,16.80386462066106,18.0527871061391,0.062286728563550005,0.044187706212320835,0.0,0.04396109128871194,0.058568267183300826,0.06065236328528201,-1.2489224854780403,0.07636877591958466,0.07323127383945316
61,944.0,15.981387194278465,14.926585220684858,,14.184157982168262,14.098324554685867,0.12439962836985376,0.04152806732004194,0.0,0.04109697666320185,0.040853507108359284,1.054801973593607,0.08583342748239531,0.1311481906619213,0.05794799853237832,19.344224521569743,18.440557463469766,,18.22750883052281,19.326603242099132,0.06891815517335183,0.06686799490560359,0.0,0.07205667229365238,0.05578109794772399,0.9036670580999768,-1.0990944115763206,0.09602625086503185,0.09112461198978236
62,948.0,15.07286509511638,13.927704111100631,,13.083083827342254,12.926657000095926,0.013852761753786073,0.03004564712358051,0.0,0.0978505015728851,0.10387102045477245,1.1451609840157495,0.15642682724632806,0.033085342967572214,0.14270217079070993,18.4430167718371,17.481354669968898,,17.163778195043186,18.187966674961046,0.03936805999712305,0.03755807116565478,0.0,0.026175557802873162,0.05268643215742987,0.9616621018682032,-1.0241884799178607,0.05441004372008416,0.05883043395871745
63,950.0,15.110120831019689,13.7393065686457,,12.679976074355528,12.464088580976153,0.018800176360417,0.02328349048074879,0.0,0.020727497670987142,0.04058017332526263,1.3708142623739885,0.21588749337937507,0.029926034821705024,0.0455673087510019,18.48359154543926,17.27728619820923,,16.747153309379847,17.70662241914173,0.03893855854383829,0.026311815860539697,0.0,0.02256077449249756,0.05574438750592513,1.2063053472300318,-0.9594691097618835,0.04699492520848257,0.06013672159431432
64,958.0,14.39518626897059,14.108852970913166,,13.970446210005537,14.050534752888169,0.029747050862966203,0.2107336236184705,0.0,0.06611269146884902,0.09080123075129223,0.2863332980574249,-0.08008854288263123,0.21282280695079436,0.11231986235392491,17.7625220996769,17.65475230888009,,18.047155654189215,19.2831756564739,0.05841456960954023,0.049722432652031655,0.0,0.026358864326331832,0.07110630039306029,0.1077697907968087,-1.2360200022846861,0.07671103083327485,0.07583466017700675
65,963.0,15.752085425502699,15.09151025949225,,14.460498010491976,14.32332098334431,0.026600308319713092,0.031053195469558346,0.0,0.01933735683028304,0.05452642691994617,0.6605751660104495,0.13717702714766666,0.04088859684037099,0.05785382097872123,19.104231041425784,18.64050620641834,,18.539892660816065,19.56858072501999,0.03867622655085618,0.021747493643788817,0.0,0.022484885250339544,0.05216531814609139,0.46372483500744366,-1.0286880642039264,0.04437120665476416,0.056804845585600075
66,983.0,16.180092942626874,14.908314449489833,,13.888703368138598,13.691621128790354,0.026504552071388566,0.0415483493619469,0.0,0.03679496010261785,0.04266775404681675,1.2717784931370417,0.19708223934824431,0.04928241689697596,0.05634187008214128,19.593033796881436,18.485958132499533,,18.00406313447193,18.95069264092629,0.059168024425022045,0.044238757880304236,0.0,0.06086242477406424,0.11333197515156941,1.1070756643819024,-0.9466295064543608,0.07387775587517656,0.12864047318450977
